UPSTREAM_FEED_ID,SHELF,MNEMONIC,EXTENSION,CSA_ID,VALUE_DATE,ENTITYAGROUP_TRADE_REF,DOD_ENTITYAGROUP_TRADE_REF,OPS_FILE_NUMBER,CE_MARGIN_AGREEMENT_ID,ENTITYAGROUP_ENTITY_NAME,ENTITYAGROUP_ENTITY_ACCOUNT,CLIENT_TRADE_REF,CLIENT_ENTITY_NAME,CLIENT_ACCOUNT,PRODUCT_NAME,TRADE_DATE,MATURITY_DATE,EFFECTIVE_DATE,STRATEGY_CODE,PAY_SIDE_NOTIONAL_CCY_CODE,PAY_SIDE_NOTIONAL,RECEIVE_SIDE_NOTIONAL_CCY_CODE,RECEIVE_SIDE_NOTIONAL,NOTIONAL_CCY_CODE,NOTIONAL,PV_VALUE_DATE,PV_CCY_CODE,PV,PV_USD,PREVIOUS_VALUE_DATE_PV,PV_AMOUNT_DIFFERENCE,PV_PERCENT_DIFFERENCE,INDEPENDENT_AMOUNT_CCY_CODE,INDEPENDENT_AMOUNT,STRIKE_RATE,STRIKE_PRICE_CCY_CODE,INTEREST_RATE,PAY_SIDE_ACCRUAL_RATE,RECEIVE_SIDE_ACCRUAL_RATE,UNDERLYER_ID,UNDERLYER_DESCRIPTION,ENTITYAGROUP_POSITION,PUT_CALL,PRODUCT_PROCESSOR_NAME,PRODUCT_PROCESSOR_ID,MIRROR_TRANSACTION_ID,STRATEGY_NAME,STRATEGY_CONTACT,LOCATION,SENIOR_CONTACT,STRUCTURE_TRADE_REF,SWAPSWIRE_ID,NOTIONAL_CCY_CODE2,NOTIONAL2,Start Date,End Date,UOM,Phys Fin,Commodity Product Name        ,Delivery Location,APAR,Fixed Price,Leg1 Annual Nominal,Leg2 Annual Nominal,Leg1 Fixed Float Ind,Leg2 Fixed Float Ind,Basic Amount Value USD,Trader Id,Trader,Sales Person,Confirmation Status,CPIdentifier,USI,ENTITYALegalEntityIdentifier,CPLegalEntityIdentifier,UniqueProductIdentifier,SourceSystemTradeID,SpotPrice,TerminationFee,TerminationFeeDate,CPNameSourceSystem,CPShortNameSourceSystem       ,CurrentNotional,CurrentNotionalCurrency,OriginalAggregatedQty,ExternalMatchID,GroupTradeID,PremiumAmount,PremiumDate,InitialNotional,InitialNotionalCurrency,TradedSpread,InitialPrice,Regulator,USPersonFlag,USIPrefix,UTI,UTIPrefix,NumberOfContracts,PTH FLAG
,,,,BA-00001,,A-803253,,,,EntityA,,,EntityB,,Interest Rate - Swaption,10/20/2010,10/09/2025,10/22/2010,,,,,,GBP,40000000,09/27/2018,GBP,-3202422.785,-4099101.165,,,,,,,,,,,,,Receiver,Call,,,,,,,,,,GBP,40000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803254,,,,EntityA,,,EntityB,,Interest Rate - Swaption,03/06/2012,10/27/2025,03/08/2012,,,,,,USD,20000000,09/27/2018,USD,1463092.057,1463092.057,,,,,,,,,,,,LIB,Receiver,Call,,,,,,,,,,USD,20000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803255,,,,EntityA,,,EntityB,,Interest Rate - Swap,04/12/2017,06/04/2025,04/14/2017,,,,,,EUR,86000000,09/27/2018,EUR,-4161312.307,-4827122.276,,,,,,,,,,,,EIB,Payer,,,,,,,,,,,EUR,86000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803256,,,,EntityA,,,EntityB,,Interest Rate - Swap,10/06/2016,12/08/2020,10/10/2016,,,,,,SEK,55000000,09/27/2018,SEK,4042670.409,444693.745,,,,,,,,,,,,,Payer,,,,,,,,,,,SEK,55000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803257,,,,EntityA,,,EntityB,,Interest Rate - Swap,12/26/2016,08/07/2026,12/28/2016,,,,,,EUR,20000000,09/27/2018,EUR,-42813.07082,-49663.16215,,,,,,,,,,,,EIB,Payer,,,,,,,,,,,EUR,20000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803258,,,,EntityA,,,EntityB,,Interest Rate - Swaption,09/12/2007,04/30/2027,09/14/2007,,,,,,JPY,79000000,09/27/2018,JPY,-8458656.795,-76127.91116,,,,,,,,,,,,,Payer,Call,,,,,,,,,,JPY,79000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803259,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,03/27/2014,05/20/2025,03/31/2014,,,,,,CAD,44000000,09/27/2018,CAD,-6274034.194,-4831006.33,,,,,,,,,,,,,Payer,,,,,,,,,,,CAD,44000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803260,,,,EntityA,,,EntityB,,FX - Swap,12/15/2016,05/11/2026,12/19/2016,,,,,,AUD,3000000,09/27/2018,AUD,-169462.7195,-123707.7853,,,,,,0.196,,,,,,,,,,,,,,,,,,SEK,20070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803261,,,,EntityA,,,EntityB,,Interest Rate - Swap,05/03/2011,08/17/2020,05/05/2011,,,,,,GBP,97000000,09/27/2018,GBP,-1227027.346,-1570595.004,,,,,,,,,,,,,Payer,,,,,,,,,,,GBP,97000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803262,,,,EntityA,,,EntityB,,Cross Currency - Swap,01/24/2013,11/26/2027,01/28/2013,,,,,,GBP,80000000,09/27/2018,GBP,-2437130.161,-3119526.607,,,,,,,,,,,,,Payer,,,,,,,,,,,DKK,659200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803263,,,,EntityA,,,EntityB,,Cross Currency - Swap,01/07/2008,08/19/2024,01/09/2008,,,,,,CHF,81000000,09/27/2018,CHF,3078414.438,3139982.727,,,,,,,,,,,,,Payer,,,,,,,,,,,JPY,9163530000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803264,,,,EntityA,,,EntityB,,FX - Swap,02/09/2016,03/06/2023,02/11/2016,,,,,,GBP,86000000,09/27/2018,GBP,-12562442.56,-16079926.47,,,,,,0.116,,,,,,,,,,,,,,,,,,DKK,708640000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803265,,,,EntityA,,,EntityB,,FX - Swap,12/17/2007,01/09/2030,12/19/2007,,,,,,EUR,95000000,09/27/2018,EUR,11272407.57,13075992.78,,,,,,0.332,,,,,,EIB,,,,,,,,,,,,GBP,86450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803266,,,,EntityA,,,EntityB,,Interest Rate - Swaption,07/07/2011,07/30/2029,07/11/2011,,,,,,NOK,5000000,09/27/2018,NOK,354853.3977,42582.40772,,,,,,,,,,,,,Receiver,Put,,,,,,,,,,NOK,5000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803267,,,,EntityA,,,EntityB,,Interest Rate - Swaption,08/27/2014,11/19/2018,08/29/2014,,,,,,DKK,86000000,09/27/2018,DKK,-4887707.549,-782033.2079,,,,,,,,,,,,,Payer,Call,,,,,,,,,,DKK,86000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803268,,,,EntityA,,,EntityB,,FX - Swap,09/11/2008,04/23/2030,09/15/2008,,,,,,JPY,7000000,09/27/2018,JPY,268330.861,2414.977749,,,,,,0.806,,,,,,,,,,,,,,,,,,NOK,525000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803269,,,,EntityA,,,EntityB,,Cross Currency - Swap,04/04/2018,05/07/2030,04/06/2018,,,,,,DKK,30000000,09/27/2018,DKK,4099424.674,655907.9479,,,,,,,,,,,,,Payer,,,,,,,,,,,CAD,6000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803270,,,,EntityA,,,EntityB,,Interest Rate - Swap,02/14/2017,05/12/2021,02/16/2017,,,,,,DKK,94000000,09/27/2018,DKK,-1125101.12,-180016.1792,,,,,,,,,,,,,Payer,,,,,,,,,,,DKK,94000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803271,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,09/22/2014,01/05/2021,09/24/2014,,,,,,EUR,39000000,09/27/2018,EUR,-1916910.562,-2223616.252,,,,,,,,,,,,EIB,Payer,,,,,,,,,,,EUR,39000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803272,,,,EntityA,,,EntityB,,Interest Rate - Swaption,09/08/2016,03/23/2020,09/12/2016,,,,,,NOK,32000000,09/27/2018,NOK,-3199346.236,-383921.5483,,,,,,,,,,,,,Receiver,Put,,,,,,,,,,NOK,32000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803273,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,11/24/2008,12/03/2018,11/26/2008,,,,,,GBP,51000000,09/27/2018,GBP,5851063.319,7489361.048,,,,,,,,,,,,,Payer,,,,,,,,,,,GBP,51000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803274,,,,EntityA,,,EntityB,,Interest Rate - Swap,04/11/2016,07/15/2030,04/13/2016,,,,,,GBP,44000000,09/27/2018,GBP,1641568.216,2101207.317,,,,,,,,,,,,,Payer,,,,,,,,,,,GBP,44000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803275,,,,EntityA,,,EntityB,,Interest Rate - Swaption,04/01/2013,03/20/2023,04/03/2013,,,,,,AUD,55000000,09/27/2018,AUD,-6648961.396,-4853741.819,,,,,,,,,,,,,Receiver,Call,,,,,,,,,,AUD,55000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803276,,,,EntityA,,,EntityB,,Interest Rate - Swaption,11/23/2009,06/14/2021,11/25/2009,,,,,,JPY,44000000,09/27/2018,JPY,-403169.6465,-3628.526818,,,,,,,,,,,,,Payer,Call,,,,,,,,,,JPY,44000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803277,,,,EntityA,,,EntityB,,Cross Currency - Swap,02/27/2017,03/29/2021,03/01/2017,,,,,,GBP,55000000,09/27/2018,GBP,-3231045.608,-4135738.378,,,,,,,,,,,,,Receiver,,,,,,,,,,,DKK,453200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803278,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,12/24/2007,12/08/2028,12/26/2007,,,,,,GBP,70000000,09/27/2018,GBP,-1928870.011,-2468953.613,,,,,,,,,,,,,Payer,,,,,,,,,,,GBP,70000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803279,,,,EntityA,,,EntityB,,Interest Rate - Swaption,11/23/2009,02/01/2021,11/25/2009,,,,,,CHF,47000000,09/27/2018,CHF,-1188868.476,-1212645.845,,,,,,,,,,,,,Payer,Call,,,,,,,,,,CHF,47000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803280,,,,EntityA,,,EntityB,,FX - Swap,11/30/2009,10/19/2018,12/02/2009,,,,,,SEK,83000000,09/27/2018,SEK,1183705.941,130207.6536,,,,,,0.418,,,,,,,,,,,,,,,,,,CHF,9130000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803281,,,,EntityA,,,EntityB,,Interest Rate - Swap,09/15/2017,05/01/2028,09/19/2017,,,,,,AUD,77000000,09/27/2018,AUD,-5952816.844,-4345556.296,,,,,,,,,,,,,Payer,,,,,,,,,,,AUD,77000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803282,,,,EntityA,,,EntityB,,Interest Rate - Swap,04/11/2007,11/21/2028,04/13/2007,,,,,,SEK,30000000,09/27/2018,SEK,-2725151.397,-299766.6537,,,,,,,,,,,,,Payer,,,,,,,,,,,SEK,30000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803283,,,,EntityA,,,EntityB,,FX - Swap,06/19/2012,11/20/2028,06/21/2012,,,,,,DKK,88000000,09/27/2018,DKK,11157028.9,1785124.625,,,,,,0.844,,,,,,,,,,,,,,,,,,CAD,17600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803284,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,11/18/2011,03/08/2022,11/22/2011,,,,,,AUD,77000000,09/27/2018,AUD,-9620138.63,-7022701.2,,,,,,,,,,,,,Receiver,,,,,,,,,,,AUD,77000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803285,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,01/22/2009,04/27/2022,01/26/2009,,,,,,CAD,20000000,09/27/2018,CAD,-2052088.938,-1580108.482,,,,,,,,,,,,,Payer,,,,,,,,,,,CAD,20000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803286,,,,EntityA,,,EntityB,,Interest Rate - Swaption,10/19/2015,12/25/2026,10/21/2015,,,,,,NOK,60000000,09/27/2018,NOK,-2023517.935,-242822.1522,,,,,,,,,,,,,Payer,Call,,,,,,,,,,NOK,60000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803287,,,,EntityA,,,EntityB,,Interest Rate - Swap,05/21/2007,02/03/2021,05/23/2007,,,,,,GBP,84000000,09/27/2018,GBP,-2683413.947,-3434769.852,,,,,,,,,,,,,Payer,,,,,,,,,,,GBP,84000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803288,,,,EntityA,,,EntityB,,Interest Rate - Swaption,11/17/2017,06/09/2026,11/21/2017,,,,,,DKK,59000000,09/27/2018,DKK,2438553.973,390168.6356,,,,,,,,,,,,,Receiver,Call,,,,,,,,,,DKK,59000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803289,,,,EntityA,,,EntityB,,Cross Currency - Swap,04/05/2010,07/26/2029,04/07/2010,,,,,,USD,79000000,09/27/2018,USD,500383.8586,500383.8586,,,,,,,,,,,,LIB,Receiver,,,,,,,,,,,EUR,67940000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803290,,,,EntityA,,,EntityB,,Interest Rate - Swap,11/06/2006,06/22/2026,11/08/2006,,,,,,CAD,10000000,09/27/2018,CAD,835263.3745,643152.7984,,,,,,,,,,,,,Payer,,,,,,,,,,,CAD,10000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803291,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,10/09/2009,07/03/2020,10/13/2009,,,,,,JPY,65000000,09/27/2018,JPY,7835720.542,70521.48488,,,,,,,,,,,,,Receiver,,,,,,,,,,,JPY,65000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803292,,,,EntityA,,,EntityB,,FX - Swap,09/16/2014,02/26/2025,09/18/2014,,,,,,DKK,28000000,09/27/2018,DKK,2861530.366,457844.8586,,,,,,0.87,,,,,,,,,,,,,,,,,,CAD,5600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803293,,,,EntityA,,,EntityB,,FX - Swap,01/22/2015,03/17/2025,01/26/2015,,,,,,GBP,43000000,09/27/2018,GBP,-3719433.314,-4760874.641,,,,,,0.73,,,,,,,,,,,,,,,,,,DKK,354320000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803294,,,,EntityA,,,EntityB,,Cross Currency - Swap,07/11/2014,10/24/2030,07/15/2014,,,,,,SEK,91000000,09/27/2018,SEK,-11476840.74,-1262452.482,,,,,,,,,,,,,Payer,,,,,,,,,,,CHF,10010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803295,,,,EntityA,,,EntityB,,Interest Rate - Swap,08/29/2011,04/28/2023,08/31/2011,,,,,,JPY,46000000,09/27/2018,JPY,-2546165.434,-22915.48891,,,,,,,,,,,,,Payer,,,,,,,,,,,JPY,46000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803296,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,06/20/2016,06/30/2025,06/22/2016,,,,,,CAD,68000000,09/27/2018,CAD,3851177.063,2965406.339,,,,,,,,,,,,,Receiver,,,,,,,,,,,CAD,68000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803297,,,,EntityA,,,EntityB,,FX - Swap,07/24/2017,07/29/2024,07/26/2017,,,,,,GBP,80000000,09/27/2018,GBP,5193139.449,6647218.495,,,,,,0.938,,,,,,,,,,,,,,,,,,DKK,659200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803298,,,,EntityA,,,EntityB,,FX - Swap,01/11/2013,08/22/2019,01/15/2013,,,,,,NOK,4000000,09/27/2018,NOK,291097.9873,34931.75848,,,,,,0.716,,,,,,,,,,,,,,,,,,AUD,640000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803299,,,,EntityA,,,EntityB,,Cross Currency - Swap,05/18/2012,01/27/2021,05/22/2012,,,,,,NOK,41000000,09/27/2018,NOK,220283.405,26434.0086,,,,,,,,,,,,,Receiver,,,,,,,,,,,AUD,6560000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803300,,,,EntityA,,,EntityB,,Interest Rate - Swap,01/16/2006,10/12/2018,01/18/2006,,,,,,USD,9000000,09/27/2018,USD,192862.7322,192862.7322,,,,,,,,,,,,LIB,Receiver,,,,,,,,,,,USD,9000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803301,,,,EntityA,,,EntityB,,Interest Rate - Swaption,03/31/2008,12/08/2025,04/02/2008,,,,,,JPY,2000000,09/27/2018,JPY,86645.79383,779.8121445,,,,,,,,,,,,,Payer,Call,,,,,,,,,,JPY,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803302,,,,EntityA,,,EntityB,,Cross Currency - Swap,01/09/2017,01/01/2029,01/11/2017,,,,,,DKK,33000000,09/27/2018,DKK,2823268.541,451722.9666,,,,,,,,,,,,,Receiver,,,,,,,,,,,CAD,6600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803303,,,,EntityA,,,EntityB,,Interest Rate - Swaption,03/08/2013,06/26/2028,03/12/2013,,,,,,AUD,80000000,09/27/2018,AUD,-3447989.159,-2517032.086,,,,,,,,,,,,,Payer,Call,,,,,,,,,,AUD,80000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803304,,,,EntityA,,,EntityB,,Interest Rate - Swap,07/20/2016,04/24/2023,07/22/2016,,,,,,GBP,74000000,09/27/2018,GBP,-7496075.382,-9594976.489,,,,,,,,,,,,,Receiver,,,,,,,,,,,GBP,74000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803305,,,,EntityA,,,EntityB,,Interest Rate - Swaption,08/11/2014,12/24/2025,08/13/2014,,,,,,JPY,21000000,09/27/2018,JPY,2687292.083,24185.62875,,,,,,,,,,,,,Payer,Call,,,,,,,,,,JPY,21000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803306,,,,EntityA,,,EntityB,,FX - Swap,11/30/2015,05/26/2023,12/02/2015,,,,,,AUD,39000000,09/27/2018,AUD,3188579.426,2327662.981,,,,,,0.044,,,,,,,,,,,,,,,,,,SEK,260910000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803307,,,,EntityA,,,EntityB,,Interest Rate - Swap,10/09/2013,10/08/2020,10/11/2013,,,,,,GBP,80000000,09/27/2018,GBP,8942430.176,11446310.63,,,,,,,,,,,,,Receiver,,,,,,,,,,,GBP,80000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803308,,,,EntityA,,,EntityB,,FX - Swap,04/03/2008,09/12/2022,04/07/2008,,,,,,AUD,4000000,09/27/2018,AUD,-564030.9161,-411742.5687,,,,,,0.64,,,,,,,,,,,,,,,,,,SEK,26760000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803309,,,,EntityA,,,EntityB,,Cross Currency - Swap,11/23/2015,08/12/2024,11/25/2015,,,,,,SEK,4000000,09/27/2018,SEK,-19993.17754,-2199.24953,,,,,,,,,,,,,Payer,,,,,,,,,,,CHF,440000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803310,,,,EntityA,,,EntityB,,FX - Swap,01/23/2012,08/15/2019,01/25/2012,,,,,,DKK,68000000,09/27/2018,DKK,-6781495.309,-1085039.249,,,,,,0.52,,,,,,,,,,,,,,,,,,CAD,13600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803311,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,11/10/2016,10/03/2019,11/14/2016,,,,,,AUD,95000000,09/27/2018,AUD,6186115.219,4515864.11,,,,,,,,,,,,,Payer,,,,,,,,,,,AUD,95000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803312,,,,EntityA,,,EntityB,,FX - Swap,08/09/2012,10/21/2025,08/13/2012,,,,,,DKK,56000000,09/27/2018,DKK,-240577.7514,-38492.44023,,,,,,0.086,,,,,,,,,,,,,,,,,,CAD,11200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803313,,,,EntityA,,,EntityB,,Interest Rate - Swap,05/11/2007,01/20/2023,05/15/2007,,,,,,AUD,54000000,09/27/2018,AUD,7041326.166,5140168.101,,,,,,,,,,,,,Payer,,,,,,,,,,,AUD,54000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803314,,,,EntityA,,,EntityB,,Interest Rate - Swap,11/16/2015,03/27/2019,11/18/2015,,,,,,JPY,38000000,09/27/2018,JPY,886144.265,7975.298385,,,,,,,,,,,,,Receiver,,,,,,,,,,,JPY,38000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803315,,,,EntityA,,,EntityB,,Interest Rate - Swap,01/10/2018,06/01/2021,01/12/2018,,,,,,NOK,13000000,09/27/2018,NOK,1391951.119,167034.1343,,,,,,,,,,,,,Receiver,,,,,,,,,,,NOK,13000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803316,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,11/05/2007,04/28/2023,11/07/2007,,,,,,CAD,58000000,09/27/2018,CAD,5703722.437,4391866.276,,,,,,,,,,,,,Receiver,,,,,,,,,,,CAD,58000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803317,,,,EntityA,,,EntityB,,Interest Rate - Swap,12/22/2010,01/18/2019,12/24/2010,,,,,,USD,86000000,09/27/2018,USD,-3273051.402,-3273051.402,,,,,,,,,,,,LIB,Payer,,,,,,,,,,,USD,86000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803318,,,,EntityA,,,EntityB,,FX - Swap,07/19/2017,12/05/2028,07/21/2017,,,,,,DKK,63000000,09/27/2018,DKK,7406973.115,1185115.698,,,,,,0.206,,,,,,,,,,,,,,,,,,CAD,12600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803319,,,,EntityA,,,EntityB,,Cross Currency - Swap,06/21/2007,03/16/2021,06/25/2007,,,,,,GBP,14000000,09/27/2018,GBP,-1433631.579,-1835048.421,,,,,,,,,,,,,Receiver,,,,,,,,,,,DKK,115360000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803320,,,,EntityA,,,EntityB,,Interest Rate - Swaption,09/15/2008,05/07/2027,09/17/2008,,,,,,AUD,85000000,09/27/2018,AUD,2295873.32,1675987.523,,,,,,,,,,,,,Payer,Put,,,,,,,,,,AUD,85000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803321,,,,EntityA,,,EntityB,,Interest Rate - Swaption,04/10/2018,02/21/2029,04/12/2018,,,,,,GBP,70000000,09/27/2018,GBP,-5376227.76,-6881571.533,,,,,,,,,,,,,Receiver,Put,,,,,,,,,,GBP,70000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-803322,,,,EntityA,,,EntityB,,Interest Rate - Swaption,09/07/2016,10/05/2018,09/09/2016,,,,,,EUR,36000000,09/27/2018,EUR,-124052.5192,-143900.9223,,,,,,,,,,,,EIB,Receiver,Call,,,,,,,,,,EUR,36000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
